id,page,series,name,is_secret,db_image_page,db_x,db_y,mapped_asset_path,mapped_catalog_series,mapped_catalog_name,mapped_source,identity_status,manifest_image_url,manifest_page_url
page-31-17-wool-penguin,31,Christmas Series 2019,Wool Penguin,,./assets/pages/page-031.png,165,520,sonny_png_library/limited/christmas-collections/christmas-series-2019/03__wool-penguin.png,Christmas Series (2019),Wool Penguin,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/11/Wool_Penguin-1.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-31-16-wool-reindeer,31,Christmas Series 2019,Wool Reindeer,,./assets/pages/page-031.png,40,520,sonny_png_library/limited/christmas-collections/christmas-series-2019/02__wool-reindeer.png,Christmas Series (2019),Wool Reindeer,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/11/Wool_Reindeer-1.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-31-21-wool-robby-angel,31,Christmas Series 2019,Wool Robby Angel,,./assets/pages/page-031.png,685,520,sonny_png_library/limited/christmas-collections/christmas-series-2019/06__wool-robby-angel.png,Christmas Series 2019,Wool Robby Angel,official-web,MATCHED,,
page-31-19-wool-sheep,31,Christmas Series 2019,Wool Sheep,,./assets/pages/page-031.png,425,520,sonny_png_library/limited/christmas-collections/christmas-series-2019/01__wool-sheep.png,Christmas Series (2019),Wool Sheep,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/11/Wool_Sheep-1.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-31-20-wool-snowman,31,Christmas Series 2019,Wool Snowman,,./assets/pages/page-031.png,555,520,sonny_png_library/limited/christmas-collections/christmas-series-2019/05__wool-snowman.png,Christmas Series 2019,Wool Snowman,official-web,MATCHED,,
page-31-07-angel,31,Christmas Series 2020 Presents from Sonny Angel,Angel,,./assets/pages/page-031.png,695,150,sonny_png_library/limited/christmas-collections/christmas-presents-from-sonny-angel-2020/07__angel.png,Christmas Presents From Sonny Angel 2020,Angel,official-web,REVIEW,,
page-31-08-angel-robby-angel,31,Christmas Series 2020 Presents from Sonny Angel,Angel Robby Angel,,./assets/pages/page-031.png,785,150,sonny_png_library/limited/christmas-collections/christmas-presents-from-sonny-angel-2020/08__angel-robby-angel.png,Christmas Presents From Sonny Angel 2020,Angel Robby Angel,official-web,REVIEW,,
page-31-03-christmas-stocking,31,Christmas Series 2020 Presents from Sonny Angel,Christmas Stocking,,./assets/pages/page-031.png,255,150,sonny_png_library/limited/christmas-collections/christmas-presents-from-sonny-angel-2020/02__christmas-stocking.png,Christmas Presents From Sonny Angel 2020,Christmas Stocking,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2020/10/christmas_stocking.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-31-05-kittens,31,Christmas Series 2020 Presents from Sonny Angel,Mittens,,./assets/pages/page-031.png,475,150,sonny_png_library/limited/christmas-collections/christmas-presents-from-sonny-angel-2020/04__mittens.png,Christmas Presents from Sonny Angel (2020),Mittens,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2020/10/mittens.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-31-04-poinsettia,31,Christmas Series 2020 Presents from Sonny Angel,Poinsettia,,./assets/pages/page-031.png,365,150,sonny_png_library/limited/christmas-collections/christmas-presents-from-sonny-angel-2020/03__poinsettia.png,Christmas Presents From Sonny Angel 2020,Poinsettia,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2020/10/poinsettia.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-31-06-snow-globe,31,Christmas Series 2020 Presents from Sonny Angel,Snow Globe,,./assets/pages/page-031.png,585,150,sonny_png_library/limited/christmas-collections/christmas-presents-from-sonny-angel-2020/05__snow-globe.png,Christmas Presents From Sonny Angel 2020,Snow Globe,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2020/10/snow_globe.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-31-01-stuffed-robby,31,Christmas Series 2020 Presents from Sonny Angel,Stuffed Robby,,./assets/pages/page-031.png,35,150,sonny_png_library/limited/christmas-collections/christmas-presents-from-sonny-angel-2020/06__stuffed-robby.png,Christmas Presents From Sonny Angel 2020,Stuffed Robby,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2020/10/stuffed_robby.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-31-02-wrapped-present,31,Christmas Series 2020 Presents from Sonny Angel,Wrapped Present,,./assets/pages/page-031.png,145,150,sonny_png_library/limited/christmas-collections/christmas-presents-from-sonny-angel-2020/01__wrapped-present.png,Christmas Presents From Sonny Angel 2020,Wrapped Present,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2020/10/wrapped_present.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-32-24-bell,32,Christmas Series 2008,Bell,,./assets/pages/page-032.png,1167,684,sonny_png_library/limited/christmas-collections/christmas-series-2008/04__bell.png,Christmas Series 2008,Bell,official-web,MATCHED,,
page-32-23-christmas-cone,32,Christmas Series 2008,Christmas Cone,,./assets/pages/page-032.png,1167,684,sonny_png_library/limited/christmas-collections/christmas-series-2008/03__christmas-cone.png,Christmas Series 2008,Christmas Cone,official-web,MATCHED,,
page-32-21-santa-claus,32,Christmas Series 2008,Santa Claus,,./assets/pages/page-032.png,1167,684,sonny_png_library/limited/christmas-collections/christmas-series-2008/01__santa-claus.png,Christmas Series 2008,Santa Claus,official-web,MATCHED,,
page-32-25-santa-claus,32,Christmas Series 2008,Santa Claus,,./assets/pages/page-032.png,1167,684,sonny_png_library/limited/christmas-collections/christmas-series-2008/01__santa-claus.png,Christmas Series 2008,Santa Claus,official-web,MATCHED,,
page-32-22-snowman,32,Christmas Series 2008,Snowman,,./assets/pages/page-032.png,1167,684,sonny_png_library/limited/christmas-collections/christmas-series-2008/02__snowman.png,Christmas Series 2008,Snowman,official-web,MATCHED,,
page-32-19-angel,32,Christmas Series 2009,Angel,,./assets/pages/page-032.png,1167,505,sonny_png_library/limited/christmas-collections/christmas-series-2009/03__angel.png,Christmas Series 2009,Angel,official-web,MATCHED,,
page-32-18-reindeer,32,Christmas Series 2009,Reindeer,,./assets/pages/page-032.png,1167,505,sonny_png_library/limited/christmas-collections/christmas-series-2009/02__reindeer.png,Christmas Series 2009,Reindeer,official-web,MATCHED,,
page-32-17-santa-claus,32,Christmas Series 2009,Santa Claus,,./assets/pages/page-032.png,1167,505,sonny_png_library/limited/christmas-collections/christmas-series-2009/01__santa-claus.png,Christmas Series 2009,Santa Claus,official-web,MATCHED,,
page-32-20-santa-claus,32,Christmas Series 2009,Santa Claus,,./assets/pages/page-032.png,1167,505,sonny_png_library/limited/christmas-collections/christmas-series-2009/01__santa-claus.png,Christmas Series 2009,Santa Claus,official-web,MATCHED,,
page-32-14-reindeer,32,Christmas Series 2010,Reindeer,,./assets/pages/page-032.png,1167,170,sonny_png_library/limited/christmas-collections/christmas-series-2010/02__reindeer.png,Christmas Series 2010,Reindeer,official-web,MATCHED,,
page-32-16-reindeer,32,Christmas Series 2010,Reindeer,,./assets/pages/page-032.png,1167,170,sonny_png_library/limited/christmas-collections/christmas-series-2010/02__reindeer.png,Christmas Series 2010,Reindeer,official-web,MATCHED,,
page-32-13-santa-claus,32,Christmas Series 2010,Santa Claus,,./assets/pages/page-032.png,1167,170,sonny_png_library/limited/christmas-collections/christmas-series-2010/01__santa-claus.png,Christmas Series 2010,Santa Claus,official-web,MATCHED,,
page-32-15-santa-claus,32,Christmas Series 2010,Santa Claus,,./assets/pages/page-032.png,1167,170,sonny_png_library/limited/christmas-collections/christmas-series-2010/01__santa-claus.png,Christmas Series 2010,Santa Claus,official-web,MATCHED,,
page-32-11-cross-pendant,32,Christmas Series 2011,Cross Pendant,,./assets/pages/page-032.png,790,684,sonny_png_library/limited/christmas-collections/christmas-series-2011/05__cross-pendant.png,Christmas Series 2011,Cross Pendant,official-web,MATCHED,,
page-32-09-reindeer,32,Christmas Series 2011,Reindeer,,./assets/pages/page-032.png,350,684,sonny_png_library/limited/christmas-collections/christmas-series-2011/03__reindeer.png,Christmas Series 2011,Reindeer,official-web,MATCHED,,
page-32-07-santa-claus,32,Christmas Series 2011,Santa Claus,,./assets/pages/page-032.png,30,684,sonny_png_library/limited/christmas-collections/christmas-series-2011/01__santa-claus.png,Christmas Series 2011,Santa Claus,official-web,MATCHED,,
page-32-12-snowflake-pendant,32,Christmas Series 2011,Snowflake Pendant,,./assets/pages/page-032.png,965,684,sonny_png_library/limited/christmas-collections/christmas-series-2011/06__snowflake-pendant.png,Christmas Series 2011,Snowflake Pendant,official-web,MATCHED,,
page-32-08-snowman,32,Christmas Series 2011,Snowman,,./assets/pages/page-032.png,180,684,sonny_png_library/limited/christmas-collections/christmas-series-2011/02__snowman.png,Christmas Series 2011,Snowman,official-web,MATCHED,,
page-32-10-star-pendant,32,Christmas Series 2011,Star Pendant,,./assets/pages/page-032.png,610,684,sonny_png_library/limited/christmas-collections/christmas-series-2011/04__star-pendant.png,Christmas Series 2011,Star Pendant,official-web,MATCHED,,
page-32-04-christmas-cake,32,Christmas Series 2012,Christmas Cake,,./assets/pages/page-032.png,500,190,sonny_png_library/limited/christmas-collections/christmas-series-2012/04__christmas-cake.png,Christmas Series 2012,Christmas Cake,official-web,MATCHED,,
page-32-02-reindeer,32,Christmas Series 2012,Reindeer,,./assets/pages/page-032.png,180,190,sonny_png_library/limited/christmas-collections/christmas-series-2012/02__reindeer.png,Christmas Series 2012,Reindeer,official-web,MATCHED,,
page-32-06-reindeer,32,Christmas Series 2012,Reindeer,,./assets/pages/page-032.png,860,190,sonny_png_library/limited/christmas-collections/christmas-series-2012/02__reindeer.png,Christmas Series 2012,Reindeer,official-web,MATCHED,,
page-32-01-santa-claus,32,Christmas Series 2012,Santa Claus,,./assets/pages/page-032.png,30,190,sonny_png_library/limited/christmas-collections/christmas-series-2012/01__santa-claus.png,Christmas Series 2012,Santa Claus,official-web,MATCHED,,
page-32-05-santa-claus,32,Christmas Series 2012,Santa Claus,,./assets/pages/page-032.png,690,190,sonny_png_library/limited/christmas-collections/christmas-series-2012/01__santa-claus.png,Christmas Series 2012,Santa Claus,official-web,MATCHED,,
page-32-03-tree-cape,32,Christmas Series 2012,Tree Cape,,./assets/pages/page-032.png,330,190,sonny_png_library/limited/christmas-collections/christmas-series-2012/03__tree-cape.png,Christmas Series 2012,Tree Cape,official-web,MATCHED,,
page-33-25-gingerbread-man,33,Christmas Series 2013,Gingerbread Man,,./assets/pages/page-033.png,1152,677,sonny_png_library/limited/christmas-collections/christmas-series-2013/04__gingerbread-man.png,Christmas Series 2013,Gingerbread Man,official-web,MATCHED,,
page-33-24-reindeer,33,Christmas Series 2013,Reindeer,,./assets/pages/page-033.png,1152,677,sonny_png_library/limited/christmas-collections/christmas-series-2013/03__reindeer.png,Christmas Series 2013,Reindeer,official-web,MATCHED,,
page-33-27-reindeer,33,Christmas Series 2013,Reindeer,,./assets/pages/page-033.png,1152,677,sonny_png_library/limited/christmas-collections/christmas-series-2013/03__reindeer.png,Christmas Series 2013,Reindeer,official-web,MATCHED,,
page-33-22-santa-claus,33,Christmas Series 2013,Santa Claus,,./assets/pages/page-033.png,1152,677,sonny_png_library/limited/christmas-collections/christmas-series-2013/01__santa-claus.png,Christmas Series 2013,Santa Claus,official-web,MATCHED,,
page-33-26-santa-claus,33,Christmas Series 2013,Santa Claus,,./assets/pages/page-033.png,1152,677,sonny_png_library/limited/christmas-collections/christmas-series-2013/01__santa-claus.png,Christmas Series 2013,Santa Claus,official-web,MATCHED,,
page-33-23-snowman,33,Christmas Series 2013,Snowman,,./assets/pages/page-033.png,1152,677,sonny_png_library/limited/christmas-collections/christmas-series-2013/02__snowman.png,Christmas Series 2013,Snowman,official-web,MATCHED,,
page-33-21-blue-snow-robby-angel,33,Christmas Series 2014,Blue Snow Robby Angel,,./assets/pages/page-033.png,1152,185,sonny_png_library/limited/christmas-collections/christmas-series-2014/05__blue-snow-robby-angel.png,Christmas Series 2014,Blue Snow Robby Angel,official-web,MATCHED,,
page-33-17-chocolate-cake,33,Christmas Series 2014,Chocolate Cake,,./assets/pages/page-033.png,1152,185,sonny_png_library/limited/christmas-collections/christmas-series-2014/03__chocolate-cake.png,Christmas Series 2014,Chocolate Cake,official-web,MATCHED,,
page-33-18-poinsettia,33,Christmas Series 2014,Poinsettia,,./assets/pages/page-033.png,1152,185,sonny_png_library/limited/christmas-collections/christmas-series-2014/04__poinsettia.png,Christmas Series 2014,Poinsettia,official-web,MATCHED,,
page-33-16-reindeer,33,Christmas Series 2014,Reindeer,,./assets/pages/page-033.png,1152,185,sonny_png_library/limited/christmas-collections/christmas-series-2014/02__reindeer.png,Christmas Series 2014,Reindeer,official-web,MATCHED,,
page-33-20-reindeer,33,Christmas Series 2014,Reindeer,,./assets/pages/page-033.png,1152,185,sonny_png_library/limited/christmas-collections/christmas-series-2014/02__reindeer.png,Christmas Series 2014,Reindeer,official-web,MATCHED,,
page-33-15-santa-claus,33,Christmas Series 2014,Santa Claus,,./assets/pages/page-033.png,1152,185,sonny_png_library/limited/christmas-collections/christmas-series-2014/01__santa-claus.png,Christmas Series 2014,Santa Claus,official-web,MATCHED,,
page-33-19-santa-claus,33,Christmas Series 2014,Santa Claus,,./assets/pages/page-033.png,1152,185,sonny_png_library/limited/christmas-collections/christmas-series-2014/01__santa-claus.png,Christmas Series 2014,Santa Claus,official-web,MATCHED,,
page-33-11-christmas-candle,33,Christmas Series 2015,Christmas Candle,,./assets/pages/page-033.png,535,677,sonny_png_library/limited/christmas-collections/christmas-series-2015/04__christmas-candle.png,Christmas Series 2015,Christmas Candle,official-web,MATCHED,,
page-33-10-christmas-tree,33,Christmas Series 2015,Christmas Tree,,./assets/pages/page-033.png,370,677,sonny_png_library/limited/christmas-collections/christmas-series-2015/03__christmas-tree.png,Christmas Series 2015,Christmas Tree,official-web,MATCHED,,
page-33-09-reindeer,33,Christmas Series 2015,Reindeer,,./assets/pages/page-033.png,205,677,sonny_png_library/limited/christmas-collections/christmas-series-2015/02__reindeer.png,Christmas Series 2015,Reindeer,official-web,MATCHED,,
page-33-13-reindeer,33,Christmas Series 2015,Reindeer,,./assets/pages/page-033.png,865,677,sonny_png_library/limited/christmas-collections/christmas-series-2015/02__reindeer.png,Christmas Series 2015,Reindeer,official-web,MATCHED,,
page-33-08-santa-claus,33,Christmas Series 2015,Santa Claus,,./assets/pages/page-033.png,40,677,sonny_png_library/limited/christmas-collections/christmas-series-2015/01__santa-claus.png,Christmas Series 2015,Santa Claus,official-web,MATCHED,,
